"participant","condition","block","trial_n","rt","accuracy"
468,2,1,27,663,1
468,2,1,28,553,1
468,2,1,29,370,1
468,2,1,30,433,1
468,2,1,31,557,1
468,2,1,32,394,1
468,2,1,33,351,1
468,2,1,34,548,1
468,2,1,35,379,1
468,2,1,36,330,1
468,2,1,37,336,1
468,2,1,38,789,0
468,2,1,39,561,1
468,2,1,40,1078,0
468,2,2,1,1000,1
468,2,2,2,496,1
468,2,2,3,937,1
468,2,2,4,807,1
468,2,2,5,725,1
468,2,2,6,778,1
468,2,2,7,547,1
468,2,2,8,442,1
468,2,2,9,472,1
468,2,2,10,329,1
468,2,2,11,677,1
468,2,2,12,423,1
468,2,2,13,724,1
468,2,2,14,540,1
468,2,2,15,710,1
468,2,2,16,815,1
468,2,2,17,631,1
468,2,2,18,830,1
468,2,2,19,849,1
468,2,2,20,517,1
468,2,2,21,572,1
468,2,2,22,366,1
468,2,2,23,551,1
468,2,2,24,579,1
468,2,2,25,856,1
468,2,2,26,928,1
468,2,2,27,751,1
468,2,2,28,528,1
468,2,2,29,659,1
468,2,2,30,687,1
468,2,2,31,773,1
468,2,2,32,562,1
468,2,2,33,741,1
468,2,2,34,1108,0
468,2,2,35,1280,1
468,2,2,36,1222,1
468,2,2,37,426,1
468,2,2,38,651,1
468,2,2,39,390,1
468,2,2,40,535,1
504,2,1,1,507,1
504,2,1,2,479,1
504,2,1,3,517,1
504,2,1,4,503,1
504,2,1,5,598,1
504,2,1,6,515,1
504,2,1,7,417,1
504,2,1,8,419,1
504,2,1,9,511,1
504,2,1,10,531,1
504,2,1,11,543,1
504,2,1,12,448,1
504,2,1,13,543,1
504,2,1,14,614,1
504,2,1,15,482,1
504,2,1,16,494,1
504,2,1,17,563,1
504,2,1,18,659,1
504,2,1,19,578,1
504,2,1,20,467,1
504,2,1,21,526,1
504,2,1,22,684,1
504,2,1,23,624,1
504,2,1,24,650,1
504,2,1,25,483,1
504,2,1,26,524,1
504,2,1,27,582,1
504,2,1,28,528,1
504,2,1,29,536,1
504,2,1,30,497,1
504,2,1,31,496,1
504,2,1,32,551,1
504,2,1,33,493,1
504,2,1,34,519,1
504,2,1,35,647,1
504,2,1,36,508,1
504,2,1,37,447,1
504,2,1,38,504,1
504,2,1,39,586,1
504,2,1,40,517,1
504,2,2,1,668,1
504,2,2,2,502,1
504,2,2,3,587,1
504,2,2,4,964,1
504,2,2,5,697,1
504,2,2,6,682,1
504,2,2,7,553,1
504,2,2,8,636,1
504,2,2,9,618,1
504,2,2,10,868,1
504,2,2,11,664,1
504,2,2,12,1031,1
504,2,2,13,595,1
504,2,2,14,654,1
504,2,2,15,591,1
504,2,2,16,529,1
504,2,2,17,491,1
504,2,2,18,630,1
504,2,2,19,542,1
504,2,2,20,511,1
504,2,2,21,564,1
504,2,2,22,846,1
504,2,2,23,555,1
504,2,2,24,658,1
504,2,2,25,1307,0
504,2,2,26,701,1
504,2,2,27,593,1
504,2,2,28,887,1
504,2,2,29,487,1
504,2,2,30,556,1
504,2,2,31,657,1
504,2,2,32,568,1
504,2,2,33,616,1
504,2,2,34,1274,0
504,2,2,35,705,1
504,2,2,36,792,1
504,2,2,37,573,1
504,2,2,38,779,1
504,2,2,39,479,1
504,2,2,40,705,1
495,1,1,1,618,1
495,1,1,2,494,1
495,1,1,3,477,1
495,1,1,4,515,1
495,1,1,5,421,1
495,1,1,6,415,1
495,1,1,7,462,1
495,1,1,8,432,1
495,1,1,9,406,1
495,1,1,10,692,1
495,1,1,11,455,1
495,1,1,12,439,1
495,1,1,13,357,1
495,1,1,14,434,1
495,1,1,15,355,1
495,1,1,16,460,1
495,1,1,17,472,1
495,1,1,18,471,1
495,1,1,19,426,1
495,1,1,20,676,1
495,1,1,21,523,1
495,1,1,22,381,1
495,1,1,23,583,1
495,1,1,24,460,1
495,1,1,25,527,1
495,1,1,26,543,1
495,1,1,27,434,1
495,1,1,28,410,1
495,1,1,29,503,1
495,1,1,30,472,1
495,1,1,31,459,1
495,1,1,32,520,1
495,1,1,33,397,1
495,1,1,34,464,1
495,1,1,35,382,1
495,1,1,36,487,1
495,1,1,37,394,1
495,1,1,38,471,1
495,1,1,39,509,1
495,1,1,40,468,1
495,1,2,1,526,1
495,1,2,2,680,1
495,1,2,3,717,1
495,1,2,4,675,1
495,1,2,5,466,1
495,1,2,6,724,1
495,1,2,7,645,1
495,1,2,8,560,1
495,1,2,9,493,1
495,1,2,10,727,1
495,1,2,11,603,1
495,1,2,12,604,1
495,1,2,13,569,1
495,1,2,14,732,1
495,1,2,15,448,1
495,1,2,16,595,1
495,1,2,17,584,1
495,1,2,18,682,1
495,1,2,19,556,1
495,1,2,20,589,1
495,1,2,21,392,1
495,1,2,22,623,1
495,1,2,23,438,1
495,1,2,24,747,1
495,1,2,25,566,1
495,1,2,26,930,1
495,1,2,27,604,1
495,1,2,28,676,1
495,1,2,29,584,1
495,1,2,30,615,1
495,1,2,31,590,1
495,1,2,32,448,1
495,1,2,33,505,1
495,1,2,34,1009,1
495,1,2,35,528,1
495,1,2,36,588,1
495,1,2,37,629,1
495,1,2,38,758,1
495,1,2,39,645,1
495,1,2,40,657,1
485,1,1,1,969,1
485,1,1,2,576,1
485,1,1,3,511,1
485,1,1,4,469,1
485,1,1,5,480,1
485,1,1,6,455,1
485,1,1,7,444,1
485,1,1,8,496,1
485,1,1,9,495,1
485,1,1,10,449,1
485,1,1,11,502,1
485,1,1,12,500,1
485,1,1,13,474,1
485,1,1,14,482,1
485,1,1,15,445,1
485,1,1,16,450,1
485,1,1,17,426,1
485,1,1,18,451,1
485,1,1,19,456,1
485,1,1,20,436,1
485,1,1,21,397,1
485,1,1,22,416,1
485,1,1,23,462,1
485,1,1,24,421,1
485,1,1,25,411,1
485,1,1,26,433,1
485,1,1,27,426,1
485,1,1,28,431,1
485,1,1,29,397,1
485,1,1,30,608,1
485,1,1,31,438,1
485,1,1,32,390,1
485,1,1,33,401,1
485,1,1,34,415,1
485,1,1,35,469,1
485,1,1,36,456,1
485,1,1,37,404,1
485,1,1,38,375,1
485,1,1,39,387,1
485,1,1,40,462,1
485,1,2,1,889,1
485,1,2,2,527,1
485,1,2,3,600,1
485,1,2,4,686,1
485,1,2,5,693,1
485,1,2,6,599,1
485,1,2,7,609,1
485,1,2,8,1099,1
485,1,2,9,544,1
485,1,2,10,633,1
485,1,2,11,541,1
485,1,2,12,682,1
485,1,2,13,537,1
485,1,2,14,694,1
485,1,2,15,560,1
485,1,2,16,1519,0
485,1,2,17,655,1
485,1,2,18,591,1
485,1,2,19,706,1
485,1,2,20,779,1
485,1,2,21,522,1
485,1,2,22,606,1
485,1,2,23,548,1
485,1,2,24,521,1
485,1,2,25,662,1
485,1,2,26,586,1
485,1,2,27,472,1
485,1,2,28,1240,0
485,1,2,29,887,1
485,1,2,30,549,1
485,1,2,31,541,1
485,1,2,32,778,1
485,1,2,33,541,1
485,1,2,34,638,1
485,1,2,35,534,1
485,1,2,36,627,1
485,1,2,37,612,1
485,1,2,38,533,1
485,1,2,39,647,1
485,1,2,40,535,1
479,1,1,1,650,1
479,1,1,2,672,1
479,1,1,3,428,1
479,1,1,4,431,1
479,1,1,5,518,1
479,1,1,6,1412,0
479,1,1,7,612,1
479,1,1,8,561,1
479,1,1,9,533,1
479,1,1,10,1126,0
479,1,1,11,697,1
479,1,1,12,648,1
479,1,1,13,449,1
479,1,1,14,530,1
479,1,1,15,512,1
479,1,1,16,516,1
479,1,1,17,580,1
479,1,1,18,575,1
479,1,1,19,547,1
479,1,1,20,703,1
479,1,1,21,535,1
479,1,1,22,490,1
479,1,1,23,624,1
479,1,1,24,933,1
479,1,1,25,596,1
479,1,1,26,849,1
479,1,1,27,648,1
479,1,1,28,635,1
479,1,1,29,751,1
479,1,1,30,604,1
479,1,1,31,473,1
479,1,1,32,514,1
479,1,1,33,692,1
479,1,1,34,1310,1
479,1,1,35,544,1
479,1,1,36,449,1
479,1,1,37,420,1
479,1,1,38,437,1
479,1,1,39,528,1
479,1,1,40,801,1
479,1,2,1,835,1
479,1,2,2,559,1
479,1,2,3,455,1
479,1,2,4,663,1
479,1,2,5,634,1
479,1,2,6,865,1
479,1,2,7,582,1
479,1,2,8,698,1
479,1,2,9,564,1
479,1,2,10,589,1
479,1,2,11,600,1
479,1,2,12,765,1
479,1,2,13,660,1
479,1,2,14,605,1
479,1,2,15,620,1
479,1,2,16,697,1
479,1,2,17,584,1
479,1,2,18,569,1
479,1,2,19,663,1
479,1,2,20,1355,1
479,1,2,21,689,1
479,1,2,22,748,1
479,1,2,23,843,1
479,1,2,24,489,1
479,1,2,25,575,0
479,1,2,26,746,1
479,1,2,27,572,1
479,1,2,28,729,1
479,1,2,29,442,1
479,1,2,30,490,1
479,1,2,31,420,1
479,1,2,32,996,0
479,1,2,33,723,1
479,1,2,34,936,1
479,1,2,35,1293,1
479,1,2,36,576,1
479,1,2,37,470,1
479,1,2,38,472,1
479,1,2,39,444,1
479,1,2,40,459,1
477,1,1,1,801,1
477,1,1,2,589,1
477,1,1,3,608,1
477,1,1,4,548,1
477,1,1,5,609,1
477,1,1,6,581,1
477,1,1,7,505,1
477,1,1,8,568,1
477,1,1,9,509,1
477,1,1,10,1348,0
477,1,1,11,745,1
477,1,1,12,943,1
477,1,1,13,613,1
477,1,1,14,456,1
477,1,1,15,665,1
477,1,1,16,538,1
477,1,1,17,552,1
477,1,1,18,893,0
477,1,1,19,636,1
477,1,1,20,590,1
477,1,1,21,570,1
477,1,1,22,702,1
477,1,1,23,542,1
477,1,1,24,771,1
477,1,1,25,912,1
477,1,1,26,855,1
477,1,1,27,584,1
477,1,1,28,532,1
477,1,1,29,506,1
477,1,1,30,577,1
477,1,1,31,638,1
477,1,1,32,855,1
477,1,1,33,1016,1
477,1,1,34,723,1
477,1,1,35,985,1
477,1,1,36,765,1
477,1,1,37,730,1
477,1,1,38,577,1
477,1,1,39,677,1
477,1,1,40,662,1
477,1,2,1,992,1
477,1,2,2,1068,1
477,1,2,3,845,1
477,1,2,4,710,1
477,1,2,5,718,1
477,1,2,6,1284,1
477,1,2,7,772,1
477,1,2,8,1160,0
477,1,2,9,893,1
477,1,2,10,884,1
477,1,2,11,756,1
477,1,2,12,1145,1
477,1,2,13,871,1
477,1,2,14,783,1
477,1,2,15,763,1
477,1,2,16,696,1
477,1,2,17,640,1
477,1,2,18,610,1
477,1,2,19,749,1
477,1,2,20,818,1
477,1,2,21,909,1
477,1,2,22,884,1
477,1,2,23,732,1
477,1,2,24,682,1
477,1,2,25,730,1
477,1,2,26,625,1
477,1,2,27,779,1
477,1,2,28,895,1
477,1,2,29,1055,1
477,1,2,30,720,1
477,1,2,31,919,1
477,1,2,32,1245,1
477,1,2,33,999,1
477,1,2,34,834,1
477,1,2,35,692,1
477,1,2,36,756,1
477,1,2,37,713,1
477,1,2,38,776,1
477,1,2,39,908,1
477,1,2,40,788,1
456,2,1,1,736,1
456,2,1,2,482,1
456,2,1,3,419,1
456,2,1,4,379,1
456,2,1,5,346,1
456,2,1,6,332,1
456,2,1,7,786,0
456,2,1,8,477,1
456,2,1,9,398,1
456,2,1,10,450,1
456,2,1,11,370,1
456,2,1,12,436,1
456,2,1,13,547,1
456,2,1,14,778,0
456,2,1,15,586,0
456,2,1,16,526,1
456,2,1,17,308,1
456,2,1,18,392,1
456,2,1,19,408,1
456,2,1,20,366,1
456,2,1,21,463,1
456,2,1,22,367,1
456,2,1,23,479,1
456,2,1,24,332,1
456,2,1,25,415,1
456,2,1,26,394,1
456,2,1,27,276,1
456,2,1,28,365,1
456,2,1,29,274,1
456,2,1,30,330,1
456,2,1,31,333,1
456,2,1,32,301,1
456,2,1,33,370,1
456,2,1,34,253,1
456,2,1,35,444,1
456,2,1,36,288,1
456,2,1,37,573,0
456,2,1,38,405,1
456,2,1,39,247,1
456,2,1,40,424,1
456,2,2,1,1252,1
456,2,2,2,1347,1
456,2,2,3,553,1
456,2,2,4,375,1
456,2,2,5,633,0
456,2,2,6,846,1
456,2,2,7,545,1
456,2,2,8,566,1
456,2,2,9,445,1
456,2,2,10,867,0
456,2,2,11,466,1
456,2,2,12,592,1
456,2,2,13,533,1
456,2,2,14,521,1
456,2,2,15,545,1
456,2,2,16,400,1
456,2,2,17,590,0
456,2,2,18,684,1
456,2,2,19,846,0
456,2,2,20,828,1
456,2,2,21,873,1
456,2,2,22,507,1
456,2,2,23,352,1
456,2,2,24,805,1
456,2,2,25,485,1
456,2,2,26,655,0
456,2,2,27,569,1
456,2,2,28,947,0
456,2,2,29,352,1
456,2,2,30,717,0
456,2,2,31,443,1
456,2,2,32,455,1
456,2,2,33,581,1
456,2,2,34,440,1
456,2,2,35,616,0
456,2,2,36,663,1
456,2,2,37,373,1
456,2,2,38,485,1
456,2,2,39,322,1
456,2,2,40,720,0
