"participant","condition","block","trial_n","rt","accuracy"
182,2,2,14,396,1
182,2,2,15,575,1
182,2,2,16,795,1
182,2,2,17,646,1
182,2,2,18,448,1
182,2,2,19,633,1
182,2,2,20,642,1
182,2,2,21,387,1
182,2,2,22,1262,0
182,2,2,23,662,1
182,2,2,24,766,1
182,2,2,25,762,1
182,2,2,26,454,1
182,2,2,27,655,1
182,2,2,28,615,1
182,2,2,29,649,1
182,2,2,30,722,1
182,2,2,31,759,1
182,2,2,32,544,1
182,2,2,33,481,1
182,2,2,34,853,1
182,2,2,35,549,1
182,2,2,36,674,1
182,2,2,37,538,1
182,2,2,38,663,1
182,2,2,39,751,1
182,2,2,40,796,1
199,1,1,1,655,1
199,1,1,2,544,1
199,1,1,3,550,1
199,1,1,4,547,1
199,1,1,5,410,1
199,1,1,6,581,1
199,1,1,7,394,1
199,1,1,8,638,1
199,1,1,9,415,1
199,1,1,10,434,1
199,1,1,11,452,1
199,1,1,12,461,1
199,1,1,13,303,1
199,1,1,14,334,1
199,1,1,15,444,1
199,1,1,16,318,1
199,1,1,17,397,1
199,1,1,18,841,1
199,1,1,19,475,1
199,1,1,20,587,1
199,1,1,21,536,1
199,1,1,22,453,1
199,1,1,23,623,1
199,1,1,24,425,1
199,1,1,25,404,1
199,1,1,26,343,1
199,1,1,27,949,1
199,1,1,28,554,1
199,1,1,29,496,1
199,1,1,30,576,1
199,1,1,31,508,1
199,1,1,32,468,1
199,1,1,33,397,1
199,1,1,34,368,1
199,1,1,35,405,1
199,1,1,36,672,1
199,1,1,37,457,1
199,1,1,38,618,1
199,1,1,39,469,1
199,1,1,40,453,1
199,1,2,1,639,1
199,1,2,2,1041,1
199,1,2,3,851,1
199,1,2,4,684,1
199,1,2,5,700,1
199,1,2,6,931,0
199,1,2,7,457,1
199,1,2,8,459,1
199,1,2,9,700,1
199,1,2,10,483,1
199,1,2,11,500,1
199,1,2,12,723,1
199,1,2,13,953,1
199,1,2,14,703,1
199,1,2,15,534,1
199,1,2,16,764,1
199,1,2,17,610,1
199,1,2,18,485,1
199,1,2,19,644,1
199,1,2,20,647,1
199,1,2,21,585,1
199,1,2,22,573,1
199,1,2,23,561,1
199,1,2,24,671,1
199,1,2,25,607,1
199,1,2,26,626,1
199,1,2,27,637,1
199,1,2,28,943,0
199,1,2,29,589,1
199,1,2,30,633,1
199,1,2,31,610,1
199,1,2,32,1014,0
199,1,2,33,608,1
199,1,2,34,484,1
199,1,2,35,564,1
199,1,2,36,473,1
199,1,2,37,482,1
199,1,2,38,506,1
199,1,2,39,465,1
199,1,2,40,443,1
166,2,1,1,1042,1
166,2,1,2,602,1
166,2,1,3,477,1
166,2,1,4,644,1
166,2,1,5,595,1
166,2,1,6,427,1
166,2,1,7,431,1
166,2,1,8,590,1
166,2,1,9,621,1
166,2,1,10,450,1
166,2,1,11,436,1
166,2,1,12,831,1
166,2,1,13,506,1
166,2,1,14,482,1
166,2,1,15,498,1
166,2,1,16,513,1
166,2,1,17,633,1
166,2,1,18,517,1
166,2,1,19,453,1
166,2,1,20,673,1
166,2,1,21,540,1
166,2,1,22,617,1
166,2,1,23,487,1
166,2,1,24,455,1
166,2,1,25,654,1
166,2,1,26,664,1
166,2,1,27,503,1
166,2,1,28,563,1
166,2,1,29,373,1
166,2,1,30,936,0
166,2,1,31,629,1
166,2,1,32,637,1
166,2,1,33,668,1
166,2,1,34,805,1
166,2,1,35,568,1
166,2,1,36,885,0
166,2,1,37,548,1
166,2,1,38,635,1
166,2,1,39,626,1
166,2,1,40,788,1
166,2,2,1,1046,1
166,2,2,2,864,1
166,2,2,3,741,1
166,2,2,4,866,1
166,2,2,5,574,1
166,2,2,6,841,1
166,2,2,7,886,1
166,2,2,8,1009,1
166,2,2,9,2394,1
166,2,2,10,945,1
166,2,2,11,699,1
166,2,2,12,694,1
166,2,2,13,704,1
166,2,2,14,797,1
166,2,2,15,783,1
166,2,2,16,574,1
166,2,2,17,776,1
166,2,2,18,598,1
166,2,2,19,634,1
166,2,2,20,417,1
166,2,2,21,641,1
166,2,2,22,636,1
166,2,2,23,811,1
166,2,2,24,574,1
166,2,2,25,896,0
166,2,2,26,965,0
166,2,2,27,1038,1
166,2,2,28,1284,1
166,2,2,29,634,1
166,2,2,30,550,1
166,2,2,31,632,1
166,2,2,32,552,1
166,2,2,33,843,1
166,2,2,34,676,1
166,2,2,35,815,1
166,2,2,36,496,1
166,2,2,37,602,1
166,2,2,38,868,1
166,2,2,39,1087,1
166,2,2,40,820,1
130,2,1,1,833,1
130,2,1,2,671,1
130,2,1,3,447,1
130,2,1,4,891,0
130,2,1,5,847,1
130,2,1,6,420,1
130,2,1,7,1066,0
130,2,1,8,482,1
130,2,1,9,429,1
130,2,1,10,578,1
130,2,1,11,425,1
130,2,1,12,550,1
130,2,1,13,431,1
130,2,1,14,599,1
130,2,1,15,430,1
130,2,1,16,834,0
130,2,1,17,16,1
130,2,1,18,524,1
130,2,1,19,559,1
130,2,1,20,442,1
130,2,1,21,614,1
130,2,1,22,708,1
130,2,1,23,470,1
130,2,1,24,594,1
130,2,1,25,705,1
130,2,1,26,1040,1
130,2,1,27,479,1
130,2,1,28,497,1
130,2,1,29,515,1
130,2,1,30,661,1
130,2,1,31,790,1
130,2,1,32,461,1
130,2,1,33,376,1
130,2,1,34,679,1
130,2,1,35,739,0
130,2,1,36,495,1
130,2,1,37,546,1
130,2,1,38,738,0
130,2,1,39,476,1
130,2,1,40,606,1
130,2,2,1,1541,1
130,2,2,2,953,1
130,2,2,3,879,1
130,2,2,4,1067,1
130,2,2,5,1777,0
130,2,2,6,655,1
130,2,2,7,572,1
130,2,2,8,708,1
130,2,2,9,1335,0
130,2,2,10,794,1
130,2,2,11,886,1
130,2,2,12,938,1
130,2,2,13,748,1
130,2,2,14,726,1
130,2,2,15,644,1
130,2,2,16,696,1
130,2,2,17,804,1
130,2,2,18,995,1
130,2,2,19,595,1
130,2,2,20,591,1
130,2,2,21,766,0
130,2,2,22,765,1
130,2,2,23,686,1
130,2,2,24,674,1
130,2,2,25,658,1
130,2,2,26,711,1
130,2,2,27,624,1
130,2,2,28,686,1
130,2,2,29,658,1
130,2,2,30,1106,1
130,2,2,31,526,1
130,2,2,32,663,1
130,2,2,33,707,1
130,2,2,34,614,1
130,2,2,35,896,1
130,2,2,36,652,1
130,2,2,37,552,1
130,2,2,38,713,1
130,2,2,39,619,1
130,2,2,40,1013,0
178,2,1,1,1080,1
178,2,1,2,374,1
178,2,1,3,513,1
178,2,1,4,385,1
178,2,1,5,437,1
178,2,1,6,450,1
178,2,1,7,451,1
178,2,1,8,632,1
178,2,1,9,455,1
178,2,1,10,497,1
178,2,1,11,482,1
178,2,1,12,375,1
178,2,1,13,418,1
178,2,1,14,373,1
178,2,1,15,432,1
178,2,1,16,486,1
178,2,1,17,434,1
178,2,1,18,356,1
178,2,1,19,446,1
178,2,1,20,592,1
178,2,1,21,624,1
178,2,1,22,498,1
178,2,1,23,801,1
178,2,1,24,511,1
178,2,1,25,385,1
178,2,1,26,386,1
178,2,1,27,411,1
178,2,1,28,437,1
178,2,1,29,878,0
178,2,1,30,743,1
178,2,1,31,540,1
178,2,1,32,707,1
178,2,1,33,371,1
178,2,1,34,395,1
178,2,1,35,437,1
178,2,1,36,417,1
178,2,1,37,508,1
178,2,1,38,552,1
178,2,1,39,410,1
178,2,1,40,546,1
178,2,2,1,697,1
178,2,2,2,504,1
178,2,2,3,492,1
178,2,2,4,363,1
178,2,2,5,649,1
178,2,2,6,621,1
178,2,2,7,493,1
178,2,2,8,456,1
178,2,2,9,719,1
178,2,2,10,728,1
178,2,2,11,696,1
178,2,2,12,928,1
178,2,2,13,532,1
178,2,2,14,617,1
178,2,2,15,635,1
178,2,2,16,620,1
178,2,2,17,582,1
178,2,2,18,826,1
178,2,2,19,546,1
178,2,2,20,522,1
178,2,2,21,463,1
178,2,2,22,517,1
178,2,2,23,383,1
178,2,2,24,476,1
178,2,2,25,417,1
178,2,2,26,417,1
178,2,2,27,760,0
178,2,2,28,598,1
178,2,2,29,439,1
178,2,2,30,468,1
178,2,2,31,363,1
178,2,2,32,465,1
178,2,2,33,608,1
178,2,2,34,735,1
178,2,2,35,421,1
178,2,2,36,591,1
178,2,2,37,674,1
178,2,2,38,741,1
178,2,2,39,325,1
178,2,2,40,518,1
159,1,1,1,653,1
159,1,1,2,601,1
159,1,1,3,502,1
159,1,1,4,488,1
159,1,1,5,409,1
159,1,1,6,390,1
159,1,1,7,395,1
159,1,1,8,433,1
159,1,1,9,542,1
159,1,1,10,790,0
159,1,1,11,404,1
159,1,1,12,456,1
159,1,1,13,555,1
159,1,1,14,427,1
159,1,1,15,399,1
159,1,1,16,476,1
159,1,1,17,454,1
159,1,1,18,505,1
159,1,1,19,434,1
159,1,1,20,422,1
159,1,1,21,587,1
159,1,1,22,505,1
159,1,1,23,531,1
159,1,1,24,562,1
159,1,1,25,409,1
159,1,1,26,454,1
159,1,1,27,401,1
159,1,1,28,478,1
159,1,1,29,417,1
159,1,1,30,485,1
159,1,1,31,479,1
159,1,1,32,377,1
159,1,1,33,359,1
159,1,1,34,446,1
159,1,1,35,329,1
159,1,1,36,344,1
159,1,1,37,376,1
159,1,1,38,471,1
159,1,1,39,409,1
159,1,1,40,358,1
159,1,2,1,707,1
159,1,2,2,653,1
159,1,2,3,545,1
159,1,2,4,632,1
159,1,2,5,700,1
159,1,2,6,1382,0
159,1,2,7,902,1
159,1,2,8,799,1
159,1,2,9,613,1
159,1,2,10,666,1
159,1,2,11,453,1
159,1,2,12,688,1
159,1,2,13,427,1
159,1,2,14,519,1
159,1,2,15,536,1
159,1,2,16,536,1
159,1,2,17,479,1
159,1,2,18,625,1
159,1,2,19,670,1
159,1,2,20,1617,0
159,1,2,21,760,1
159,1,2,22,480,1
159,1,2,23,434,1
159,1,2,24,557,1
159,1,2,25,605,1
159,1,2,26,498,1
159,1,2,27,756,1
159,1,2,28,620,1
159,1,2,29,440,1
159,1,2,30,428,1
159,1,2,31,409,1
159,1,2,32,493,1
159,1,2,33,599,1
159,1,2,34,525,1
159,1,2,35,445,1
159,1,2,36,601,1
159,1,2,37,495,1
159,1,2,38,504,1
159,1,2,39,449,1
159,1,2,40,612,1
187,1,1,1,787,1
187,1,1,2,422,1
187,1,1,3,503,1
187,1,1,4,587,1
187,1,1,5,651,1
187,1,1,6,536,1
187,1,1,7,785,1
187,1,1,8,550,1
187,1,1,9,536,1
187,1,1,10,661,1
187,1,1,11,598,1
187,1,1,12,480,1
187,1,1,13,429,1
187,1,1,14,626,1
187,1,1,15,615,1
187,1,1,16,585,1
187,1,1,17,462,1
187,1,1,18,663,1
187,1,1,19,534,1
187,1,1,20,554,1
187,1,1,21,447,1
187,1,1,22,543,1
187,1,1,23,555,1
187,1,1,24,784,1
187,1,1,25,540,1
187,1,1,26,483,1
187,1,1,27,574,1
187,1,1,28,505,1
187,1,1,29,529,1
187,1,1,30,485,1
187,1,1,31,402,1
187,1,1,32,652,1
187,1,1,33,807,0
187,1,1,34,695,1
187,1,1,35,397,1
187,1,1,36,430,1
187,1,1,37,462,1
187,1,1,38,482,1
187,1,1,39,435,1
187,1,1,40,537,1
187,1,2,1,702,1
187,1,2,2,811,1
187,1,2,3,607,1
187,1,2,4,500,1
187,1,2,5,552,1
187,1,2,6,732,1
187,1,2,7,607,1
187,1,2,8,531,1
187,1,2,9,819,1
187,1,2,10,586,1
187,1,2,11,527,1
187,1,2,12,645,1
187,1,2,13,908,1
187,1,2,14,872,1
187,1,2,15,574,1
187,1,2,16,903,1
187,1,2,17,608,1
187,1,2,18,1025,1
187,1,2,19,586,1
187,1,2,20,611,1
187,1,2,21,558,1
187,1,2,22,760,1
187,1,2,23,507,1
187,1,2,24,651,1
187,1,2,25,662,1
187,1,2,26,578,1
187,1,2,27,586,1
187,1,2,28,808,1
187,1,2,29,613,1
187,1,2,30,1093,1
187,1,2,31,620,1
187,1,2,32,641,1
187,1,2,33,634,1
187,1,2,34,906,1
187,1,2,35,755,1
187,1,2,36,1112,1
187,1,2,37,815,1
187,1,2,38,949,1
187,1,2,39,643,1
187,1,2,40,686,1
168,2,1,1,829,1
168,2,1,2,684,1
168,2,1,3,689,1
168,2,1,4,478,1
168,2,1,5,804,1
168,2,1,6,560,1
168,2,1,7,1459,1
168,2,1,8,535,1
168,2,1,9,495,1
168,2,1,10,434,1
168,2,1,11,427,1
168,2,1,12,445,1
168,2,1,13,840,0
168,2,1,14,739,1
168,2,1,15,637,1
168,2,1,16,595,1
168,2,1,17,580,1
168,2,1,18,570,1
168,2,1,19,555,1
168,2,1,20,518,1
168,2,1,21,458,1
168,2,1,22,529,1
168,2,1,23,635,1
168,2,1,24,498,1
168,2,1,25,540,1
168,2,1,26,471,1
168,2,1,27,1031,1
168,2,1,28,1351,1
168,2,1,29,653,1
168,2,1,30,484,1
168,2,1,31,600,1
168,2,1,32,415,1
168,2,1,33,467,1
168,2,1,34,490,1
168,2,1,35,463,1
168,2,1,36,612,1
168,2,1,37,471,1
168,2,1,38,596,1
168,2,1,39,1167,0
168,2,1,40,817,0
168,2,2,1,972,1
168,2,2,2,590,1
168,2,2,3,564,1
168,2,2,4,572,1
168,2,2,5,652,1
168,2,2,6,645,1
168,2,2,7,583,1
168,2,2,8,1057,0
168,2,2,9,581,1
168,2,2,10,465,1
168,2,2,11,672,1
168,2,2,12,1247,1
168,2,2,13,526,1
168,2,2,14,554,1
168,2,2,15,976,1
168,2,2,16,477,1
168,2,2,17,1112,1
168,2,2,18,464,1
168,2,2,19,691,1
168,2,2,20,590,1
168,2,2,21,697,1
168,2,2,22,1260,0
168,2,2,23,507,1
168,2,2,24,596,1
168,2,2,25,1388,1
168,2,2,26,582,1
168,2,2,27,470,1
168,2,2,28,583,1
168,2,2,29,838,1
168,2,2,30,604,1
168,2,2,31,523,1
168,2,2,32,824,1
168,2,2,33,511,1
168,2,2,34,662,1
168,2,2,35,600,1
168,2,2,36,770,1
168,2,2,37,615,1
168,2,2,38,1020,1
168,2,2,39,988,1
168,2,2,40,1028,0
189,1,1,1,1066,1
189,1,1,2,627,1
189,1,1,3,578,1
189,1,1,4,823,1
189,1,1,5,362,1
189,1,1,6,835,0
189,1,1,7,865,1
189,1,1,8,605,1
189,1,1,9,475,1
189,1,1,10,470,1
189,1,1,11,786,0
189,1,1,12,838,1
189,1,1,13,644,1
189,1,1,14,417,1
189,1,1,15,514,1
189,1,1,16,690,1
189,1,1,17,805,1
189,1,1,18,526,1
189,1,1,19,564,1
189,1,1,20,402,1
189,1,1,21,687,1
189,1,1,22,849,1
189,1,1,23,603,1
189,1,1,24,663,1
189,1,1,25,625,1
189,1,1,26,969,1
189,1,1,27,400,1
189,1,1,28,471,1
189,1,1,29,347,1
189,1,1,30,381,1
189,1,1,31,334,1
189,1,1,32,385,1
189,1,1,33,489,1
189,1,1,34,769,0
189,1,1,35,657,1
189,1,1,36,782,1
189,1,1,37,548,1
189,1,1,38,999,1
189,1,1,39,1141,1
189,1,1,40,595,1
189,1,2,1,1658,0
189,1,2,2,1307,0
189,1,2,3,679,1
189,1,2,4,464,1
189,1,2,5,761,1
189,1,2,6,1578,1
189,1,2,7,823,1
189,1,2,8,586,1
189,1,2,9,456,1
189,1,2,10,1193,1
189,1,2,11,725,1
189,1,2,12,979,1
189,1,2,13,621,1
189,1,2,14,645,1
189,1,2,15,884,1
189,1,2,16,486,1
189,1,2,17,931,1
189,1,2,18,638,1
189,1,2,19,795,1
189,1,2,20,1090,0
189,1,2,21,1332,1
189,1,2,22,970,0
189,1,2,23,939,1
189,1,2,24,809,1
189,1,2,25,699,1
189,1,2,26,790,1
189,1,2,27,1408,1
189,1,2,28,1340,1
189,1,2,29,1095,1
189,1,2,30,1119,1
189,1,2,31,1073,1
189,1,2,32,665,1
189,1,2,33,606,1
189,1,2,34,559,1
189,1,2,35,561,1
189,1,2,36,608,1
189,1,2,37,569,1
189,1,2,38,1188,1
189,1,2,39,589,1
189,1,2,40,542,1
131,1,1,1,1046,1
131,1,1,2,413,1
131,1,1,3,553,1
131,1,1,4,502,1
131,1,1,5,425,1
131,1,1,6,467,1
131,1,1,7,1185,1
131,1,1,8,439,1
131,1,1,9,641,1
131,1,1,10,515,1
131,1,1,11,505,1
131,1,1,12,479,1
131,1,1,13,445,1
131,1,1,14,349,1
131,1,1,15,446,1
131,1,1,16,841,0
131,1,1,17,417,1
131,1,1,18,478,0
131,1,1,19,543,1
131,1,1,20,523,1
131,1,1,21,662,1
131,1,1,22,414,1
131,1,1,23,461,1
131,1,1,24,467,1
131,1,1,25,449,1
131,1,1,26,851,0
131,1,1,27,451,1
131,1,1,28,487,1
131,1,1,29,561,1
131,1,1,30,458,1
131,1,1,31,748,0
131,1,1,32,486,1
131,1,1,33,480,1
131,1,1,34,841,0
131,1,1,35,492,1
131,1,1,36,555,1
131,1,1,37,528,1
131,1,1,38,541,1
131,1,1,39,477,1
131,1,1,40,445,1
131,1,2,1,1146,1
131,1,2,2,694,1
131,1,2,3,507,1
131,1,2,4,796,0
131,1,2,5,474,1
131,1,2,6,934,0
131,1,2,7,803,1
131,1,2,8,894,1
131,1,2,9,607,1
131,1,2,10,925,0
131,1,2,11,640,1
131,1,2,12,575,1
131,1,2,13,696,1
131,1,2,14,821,1
131,1,2,15,592,1
131,1,2,16,585,1
131,1,2,17,1073,1
131,1,2,18,725,1
131,1,2,19,566,1
131,1,2,20,517,1
131,1,2,21,463,1
131,1,2,22,475,1
131,1,2,23,732,1
131,1,2,24,907,0
131,1,2,25,638,1
131,1,2,26,741,1
131,1,2,27,823,1
131,1,2,28,565,1
131,1,2,29,597,1
131,1,2,30,558,1
131,1,2,31,487,1
131,1,2,32,448,1
131,1,2,33,386,1
131,1,2,34,446,1
131,1,2,35,376,1
131,1,2,36,443,1
131,1,2,37,606,1
131,1,2,38,820,1
131,1,2,39,454,1
131,1,2,40,472,1
162,2,1,1,763,1
162,2,1,2,548,1
162,2,1,3,1138,0
162,2,1,4,495,1
162,2,1,5,391,1
162,2,1,6,454,1
162,2,1,7,444,1
162,2,1,8,566,1
162,2,1,9,886,0
162,2,1,10,567,1
162,2,1,11,374,1
162,2,1,12,492,1
162,2,1,13,598,1
162,2,1,14,417,1
162,2,1,15,699,1
162,2,1,16,521,1
162,2,1,17,484,1
162,2,1,18,522,1
162,2,1,19,390,1
162,2,1,20,504,1
162,2,1,21,479,1
162,2,1,22,687,1
162,2,1,23,512,1
162,2,1,24,462,1
162,2,1,25,568,1
162,2,1,26,348,1
162,2,1,27,487,1
162,2,1,28,438,1
162,2,1,29,604,1
162,2,1,30,361,1
162,2,1,31,502,1
162,2,1,32,368,1
162,2,1,33,471,1
162,2,1,34,442,1
162,2,1,35,746,0
162,2,1,36,455,1
162,2,1,37,520,1
162,2,1,38,408,1
162,2,1,39,539,1
162,2,1,40,623,1
162,2,2,1,867,1
162,2,2,2,848,1
162,2,2,3,795,1
162,2,2,4,668,1
162,2,2,5,635,1
162,2,2,6,498,1
162,2,2,7,655,1
162,2,2,8,708,1
162,2,2,9,604,1
162,2,2,10,630,1
162,2,2,11,652,1
162,2,2,12,703,1
162,2,2,13,707,1
162,2,2,14,547,1
162,2,2,15,619,1
162,2,2,16,457,1
162,2,2,17,595,1
162,2,2,18,676,1
162,2,2,19,636,1
162,2,2,20,825,1
162,2,2,21,675,1
162,2,2,22,611,1
162,2,2,23,515,1
162,2,2,24,520,1
162,2,2,25,581,1
162,2,2,26,466,1
162,2,2,27,678,1
162,2,2,28,758,1
162,2,2,29,534,1
162,2,2,30,761,1
162,2,2,31,638,1
162,2,2,32,675,1
162,2,2,33,685,1
162,2,2,34,572,1
162,2,2,35,544,1
162,2,2,36,454,1
162,2,2,37,1025,1
162,2,2,38,715,1
162,2,2,39,497,1
162,2,2,40,574,1
163,1,1,1,1404,1
163,1,1,2,416,1
163,1,1,3,377,1
163,1,1,4,438,1
163,1,1,5,417,1
163,1,1,6,510,1
163,1,1,7,566,1
163,1,1,8,406,1
163,1,1,9,504,1
163,1,1,10,579,1
163,1,1,11,680,1
163,1,1,12,1387,1
163,1,1,13,651,1
163,1,1,14,481,1
163,1,1,15,531,1
163,1,1,16,479,1
163,1,1,17,402,1
163,1,1,18,463,1
163,1,1,19,350,1
163,1,1,20,483,1
163,1,1,21,974,1
163,1,1,22,970,1
163,1,1,23,1030,1
163,1,1,24,607,1
163,1,1,25,521,1
163,1,1,26,592,1
163,1,1,27,1033,0
163,1,1,28,579,1
163,1,1,29,615,1
163,1,1,30,610,1
163,1,1,31,562,1
163,1,1,32,642,1
163,1,1,33,704,1
163,1,1,34,1219,1
163,1,1,35,656,1
163,1,1,36,379,1
163,1,1,37,408,1
163,1,1,38,441,1
163,1,1,39,375,1
163,1,1,40,340,1
163,1,2,1,2960,1
163,1,2,2,958,1
163,1,2,3,673,1
163,1,2,4,744,1
163,1,2,5,576,1
163,1,2,6,1364,1
163,1,2,7,1260,1
163,1,2,8,814,1
163,1,2,9,575,1
163,1,2,10,739,1
163,1,2,11,771,1
163,1,2,12,3200,0
163,1,2,13,1490,1
163,1,2,14,680,1
163,1,2,15,1171,1
163,1,2,16,1191,1
163,1,2,17,671,1
163,1,2,18,661,1
163,1,2,19,808,1
163,1,2,20,537,1
163,1,2,21,433,1
163,1,2,22,491,1
163,1,2,23,986,0
163,1,2,24,642,1
163,1,2,25,584,1
163,1,2,26,745,1
163,1,2,27,417,1
163,1,2,28,639,1
163,1,2,29,521,1
163,1,2,30,776,1
163,1,2,31,1181,1
163,1,2,32,665,1
163,1,2,33,3319,1
163,1,2,34,740,1
163,1,2,35,475,1
163,1,2,36,486,1
163,1,2,37,417,1
163,1,2,38,639,1
163,1,2,39,601,1
163,1,2,40,582,1
158,2,1,1,2321,1
158,2,1,2,761,1
158,2,1,3,677,1
158,2,1,4,630,1
158,2,1,5,664,1
158,2,1,6,875,1
158,2,1,7,674,1
158,2,1,8,583,1
158,2,1,9,545,1
158,2,1,10,522,1
158,2,1,11,506,1
158,2,1,12,611,1
158,2,1,13,1097,1
158,2,1,14,449,1
158,2,1,15,510,1
158,2,1,16,566,1
158,2,1,17,516,1
158,2,1,18,1102,0
158,2,1,19,751,1
158,2,1,20,787,1
158,2,1,21,710,1
158,2,1,22,585,1
158,2,1,23,563,1
158,2,1,24,507,1
158,2,1,25,468,1
158,2,1,26,476,1
158,2,1,27,484,1
158,2,1,28,562,1
158,2,1,29,521,1
158,2,1,30,891,1
158,2,1,31,573,1
158,2,1,32,568,1
158,2,1,33,532,1
158,2,1,34,580,1
158,2,1,35,473,1
158,2,1,36,617,1
158,2,1,37,536,1
158,2,1,38,473,1
158,2,1,39,612,1
158,2,1,40,547,1
158,2,2,1,898,1
158,2,2,2,926,1
158,2,2,3,620,1
158,2,2,4,568,1
158,2,2,5,522,1
158,2,2,6,1282,1
158,2,2,7,1065,1
158,2,2,8,757,1
158,2,2,9,777,1
158,2,2,10,812,1
158,2,2,11,673,1
158,2,2,12,632,1
158,2,2,13,550,1
158,2,2,14,1463,1
158,2,2,15,793,1
158,2,2,16,1032,0
158,2,2,17,864,1
158,2,2,18,665,1
158,2,2,19,606,1
158,2,2,20,1002,1
158,2,2,21,1379,1
158,2,2,22,824,1
158,2,2,23,878,1
158,2,2,24,913,1
158,2,2,25,563,1
158,2,2,26,874,1
158,2,2,27,1059,1
158,2,2,28,940,1
158,2,2,29,567,1
158,2,2,30,983,1
158,2,2,31,815,1
158,2,2,32,911,1
158,2,2,33,1243,1
158,2,2,34,746,1
158,2,2,35,632,1
158,2,2,36,805,1
158,2,2,37,631,1
158,2,2,38,771,1
158,2,2,39,754,1
158,2,2,40,1061,1
165,1,1,1,1459,1
165,1,1,2,761,1
165,1,1,3,815,1
165,1,1,4,519,1
165,1,1,5,777,1
165,1,1,6,694,1
165,1,1,7,478,1
165,1,1,8,510,1
165,1,1,9,606,1
165,1,1,10,520,1
165,1,1,11,478,1
165,1,1,12,450,1
165,1,1,13,525,1
165,1,1,14,551,1
165,1,1,15,823,1
165,1,1,16,501,1
165,1,1,17,494,1
165,1,1,18,572,1
165,1,1,19,670,1
165,1,1,20,579,1
165,1,1,21,463,1
165,1,1,22,476,1
165,1,1,23,619,1
165,1,1,24,515,1
165,1,1,25,506,1
165,1,1,26,484,1
165,1,1,27,527,1
165,1,1,28,405,1
165,1,1,29,484,1
165,1,1,30,678,1
165,1,1,31,519,1
165,1,1,32,548,1
165,1,1,33,471,1
165,1,1,34,525,1
165,1,1,35,574,1
165,1,1,36,600,1
165,1,1,37,426,1
165,1,1,38,535,1
165,1,1,39,668,1
165,1,1,40,504,1
165,1,2,1,852,1
165,1,2,2,2136,0
165,1,2,3,657,1
165,1,2,4,803,1
165,1,2,5,727,1
165,1,2,6,607,1
165,1,2,7,806,1
165,1,2,8,677,1
165,1,2,9,697,1
165,1,2,10,569,1
165,1,2,11,885,1
165,1,2,12,713,1
165,1,2,13,865,1
165,1,2,14,715,1
165,1,2,15,717,1
165,1,2,16,731,1
165,1,2,17,610,1
165,1,2,18,721,1
165,1,2,19,801,1
165,1,2,20,531,1
165,1,2,21,936,1
165,1,2,22,781,1
165,1,2,23,678,1
165,1,2,24,594,1
165,1,2,25,488,1
165,1,2,26,591,1
165,1,2,27,715,1
165,1,2,28,593,1
165,1,2,29,572,1
165,1,2,30,510,1
165,1,2,31,1198,1
165,1,2,32,621,1
165,1,2,33,474,1
165,1,2,34,477,1
165,1,2,35,446,1
165,1,2,36,426,1
165,1,2,37,544,1
165,1,2,38,468,1
165,1,2,39,623,1
165,1,2,40,618,1
140,2,1,1,563,1
140,2,1,2,529,1
140,2,1,3,592,1
140,2,1,4,516,1
140,2,1,5,564,1
140,2,1,6,480,1
140,2,1,7,483,1
140,2,1,8,474,1
140,2,1,9,578,1
140,2,1,10,498,1
140,2,1,11,423,1
140,2,1,12,514,1
140,2,1,13,482,1
140,2,1,14,506,1
140,2,1,15,579,1
140,2,1,16,695,1
140,2,1,17,545,1
140,2,1,18,518,1
140,2,1,19,494,1
140,2,1,20,653,1
140,2,1,21,544,1
140,2,1,22,511,1
140,2,1,23,454,1
140,2,1,24,433,1
140,2,1,25,609,1
140,2,1,26,582,1
140,2,1,27,553,1
140,2,1,28,544,1
140,2,1,29,574,1
140,2,1,30,514,1
140,2,1,31,731,1
140,2,1,32,512,1
140,2,1,33,608,1
140,2,1,34,531,1
140,2,1,35,459,1
140,2,1,36,500,1
140,2,1,37,466,1
140,2,1,38,571,1
140,2,1,39,579,1
140,2,1,40,510,1
140,2,2,1,1182,1
140,2,2,2,890,1
140,2,2,3,648,1
140,2,2,4,579,1
140,2,2,5,545,1
140,2,2,6,1102,1
140,2,2,7,478,1
140,2,2,8,696,1
140,2,2,9,856,1
140,2,2,10,689,1
140,2,2,11,610,1
140,2,2,12,694,1
140,2,2,13,598,1
140,2,2,14,873,1
140,2,2,15,595,1
140,2,2,16,695,1
140,2,2,17,487,1
140,2,2,18,487,1
140,2,2,19,567,1
140,2,2,20,623,1
140,2,2,21,754,1
140,2,2,22,773,1
140,2,2,23,716,1
140,2,2,24,1116,1
140,2,2,25,762,1
140,2,2,26,640,1
140,2,2,27,724,1
140,2,2,28,625,1
140,2,2,29,622,1
140,2,2,30,640,1
140,2,2,31,1081,1
140,2,2,32,850,1
140,2,2,33,645,1
140,2,2,34,766,1
140,2,2,35,797,1
140,2,2,36,1016,1
140,2,2,37,957,1
140,2,2,38,786,1
140,2,2,39,647,1
140,2,2,40,831,1
161,1,1,1,646,1
161,1,1,2,385,1
161,1,1,3,422,1
161,1,1,4,379,1
161,1,1,5,514,1
161,1,1,6,417,1
161,1,1,7,385,1
161,1,1,8,387,1
161,1,1,9,443,1
161,1,1,10,1187,0
